from bus,to bus,id,reactance,lower line limit,upper line limit
6042,2344,2,0.01584,-1952,1952
6042,11884,1,0.04703,-658,658
6042,11884,2,0.04703,-658,658
4124,11884,1,0.00204,-15411,15411
4124,11884,2,0.00204,-15411,15411
13534,7827,1,0.09922,-312,312
13534,7827,2,0.09922,-312,312
13534,11884,1,0.0537,-562,562
13534,12067,1,0.03761,-802,802
13534,11062,1,0.01939,-1595,1595
7827,12957,1,0.04573,-677,677
7827,3511,1,0.00362,-8330,8330
12620,11884,1,0.02338,-1341,1341
10179,9676,1,0.06513,-475,475
10179,11884,1,0.0095,-3310,3310
10179,1989,1,0.00162,-19083,19083
9676,3200,1,0.08516,-364,364
7292,9639,1,0.01446,-2086,2086
7292,2950,1,0.03725,-810,810
7292,9456,1,0.08443,-358,358
9639,2950,1,0.02278,-1324,1324
452,11148,1,0.0501,-618,618
11160,713,1,0.07557,-400,400
11160,8321,1,0.02567,-1175,1175
11160,2950,1,0.06961,-434,434
11160,8983,1,0.01953,-1545,1545
11160,787,1,0.00808,-3827,3827
11160,787,2,0.00808,-3827,3827
1949,2950,1,0.86416,-36,36
1949,2762,1,0.01446,-2086,2086
1949,8876,1,0.016,-1933,1933
10820,2950,1,0.00989,-3169,3169
10820,7723,1,0.01208,-2595,2595
10820,787,1,0.06028,-513,513
10820,787,2,0.06028,-513,513
10820,7439,1,0.02747,-1126,1126
10820,7439,2,0.02747,-1126,1126
2344,6532,1,0.00181,-16672,16672
11884,11999,1,0.00723,-4172,4172
11884,1204,1,0.00471,-6653,6653
8321,8983,1,0.04538,-665,665
8321,7829,1,0.01085,-2780,2780
4017,8584,1,0.05074,-610,610
4017,8584,2,0.05074,-610,610
4017,12098,1,0.03985,-787,787
2950,8983,1,0.04393,-687,687
9528,7883,1,0.00108,-27898,27898
9528,6270,1,0.16272,-186,186
9456,3573,1,0.10034,-301,301
7723,2762,1,0.00362,-8330,8330
12067,12957,1,0.10199,-308,308
12067,12957,2,0.10199,-308,308
12067,8485,1,0.01086,-2895,2895
12067,8485,2,0.01086,-2895,2895
8983,11766,1,0.01098,-2855,2855
8983,11766,2,0.01098,-2855,2855
10018,2752,1,0.02161,-1458,1458
3200,8140,1,0.07061,-444,444
3200,8140,2,0.07061,-444,444
5853,7439,1,0.03313,-934,934
5853,7439,2,0.03555,-870,870
5853,8876,1,0.04428,-699,699
191,8624,1,0.01064,-2960,2960
191,4116,1,0.03491,-903,903
2477,7209,1,0.01547,-2032,2032
9769,3045,1,0.03317,-948,948
9769,13258,1,0.01387,-2267,2267
3045,7209,1,0.00666,-4720,4720
3045,12844,1,0.05369,-586,586
3045,7647,1,0.05369,-586,586
7209,7769,1,0.00417,-7562,7562
7209,3317,1,0.00465,-6772,6772
7209,8817,1,0.04417,-713,713
7209,6223,1,0.04417,-713,713
7769,10487,1,0.02819,-1119,1119
7769,3066,1,0.02819,-1119,1119
12424,2928,1,0.00496,-6338,6338
12424,9803,1,0.01098,-2855,2855
12424,8705,1,0.00329,-9559,9559
12424,9529,1,0.0202,-1531,1531
12424,9529,2,0.0202,-1531,1531
12424,5233,1,0.05705,-542,542
12424,7763,1,0.00561,-5607,5607
5469,9803,1,0.01569,-1998,1998
5469,9803,2,0.01098,-2855,2855
5469,8808,1,0.02008,-1561,1561
5469,8808,2,0.02495,-1209,1209
5469,8808,3,0.02008,-1561,1561
5469,8808,4,0.02495,-1209,1209
2928,9803,1,0.02262,-1367,1367
2928,8303,1,0.00329,-9559,9559
2928,5233,1,0.04816,-642,642
3964,9529,1,0.04428,-699,699
3964,13457,1,0.05333,-580,580
6244,6781,1,0.03687,-850,850
6244,12868,1,0.00723,-4172,4172
6244,12967,1,0.17718,-171,171
13044,13,1,0.05189,-582,582
13044,5233,1,0.11571,-261,261
13184,3562,1,0.02071,-1514,1514
13184,629,1,0.02424,-1276,1276
13,6730,1,0.04299,-729,729
13297,3562,1,0.07175,-431,431
13297,3562,2,0.07175,-431,431
11188,1746,1,0.0682,-454,454
11188,3315,1,0.02103,-1491,1491
11188,3315,2,0.02103,-1491,1491
3317,7972,1,0.04406,-715,715
3562,629,1,0.0262,-1197,1197
3562,8166,1,0.07061,-444,444
3562,6647,1,0.02354,-1332,1332
2704,9369,1,0.00253,-11918,11918
2704,11356,1,0.02149,-1439,1439
2704,10703,1,0.06949,-445,445
1746,11356,1,0.06563,-460,460
1746,1174,1,0.10649,-284,284
11356,13457,1,0.02101,-1472,1472
11356,13457,2,0.02101,-1472,1472
11356,9180,1,0.11312,-274,274
9803,7893,1,0.01977,-1586,1586
9803,3315,1,0.02354,-1332,1332
9529,8169,1,0.02893,-1069,1069
9529,7763,1,0.0032,-9828,9828
7893,3315,1,0.00832,-3767,3767
6781,6958,1,0.06009,-522,522
8808,11843,1,0.03214,-970,970
8808,11843,2,0.03214,-970,970
8808,5533,1,0.00323,-9570,9570
9328,5233,1,0.02505,-1235,1235
9328,5233,2,0.02505,-1235,1235
9328,6958,1,0.0353,-891,891
9328,6958,2,0.0353,-891,891
9328,9495,1,0.01306,-2409,2409
9328,9495,2,0.01306,-2409,2409
11843,3315,1,0.06276,-500,500
8166,6647,1,0.05335,-588,588
3315,9990,1,0.01883,-1665,1665
3315,12623,1,0.01883,-1665,1665
12868,13450,1,0.0452,-668,668
13457,8169,1,0.03636,-851,851
9990,7763,1,0.0024,-13107,13107
12623,7763,1,0.0024,-13107,13107
12096,1652,1,0.03584,-879,879
12096,11647,1,-0.0228,-1386,1386
7972,11647,1,-0.0228,-1386,1386
12230,11647,1,-0.0228,-1386,1386
12230,6634,1,0.02793,-1128,1128
11647,8026,1,0.02025,-1553,1553
11647,2129,1,0.02534,-1241,1241
6718,639,1,0.07594,-398,398
6718,8363,1,0.17086,-177,177
4271,11833,1,0.07232,-418,418
4271,9252,1,0.07232,-418,418
10880,12927,1,0.08425,-358,358
10880,10777,1,0.03056,-987,987
10880,20,1,0.05786,-522,522
13438,12154,1,0.02712,-1112,1112
13438,908,1,0.08787,-344,344
1601,9462,1,0.10983,-286,286
1601,5985,1,0.08035,-388,388
1601,9800,1,0.0593,-509,509
1174,2117,1,0.22293,-136,136
1174,12608,1,0.05876,-514,514
1174,11890,1,0.13054,-232,232
2117,11833,1,0.03526,-856,856
2117,12154,1,0.1177,-257,257
2117,908,1,0.09637,-313,313
2117,10549,1,0.03766,-833,833
2117,10549,2,0.03766,-833,833
11833,12154,1,0.12552,-250,250
12927,8449,1,0.13452,-225,225
12154,5458,1,0.06581,-459,459
10777,292,1,0.19997,-151,151
12608,4500,1,0.12222,-247,247
12608,2910,1,0.10983,-286,286
7799,639,1,0.07967,-389,389
7799,4930,1,0.12928,-240,240
639,6396,1,0.10794,-280,280
9462,9252,1,0.05737,-539,539
20,5458,1,0.081,-373,373
20,8363,1,0.01898,-1589,1589
20,6164,1,0.14048,-215,215
6479,10609,1,0.03761,-802,802
6479,8877,1,0.10884,-278,278
10609,9252,1,0.03272,-922,922
5985,3033,1,0.08035,-388,388
6874,10487,1,-0.03116,-1014,1014
6874,13337,1,0.02042,-1545,1545
13231,3066,1,-0.03116,-1014,1014
13231,13337,1,0.02042,-1545,1545
2202,12486,1,-0.0228,-1386,1386
2202,8817,1,-0.0228,-1386,1386
1618,6223,1,-0.023,-1374,1374
1618,9905,1,-0.023,-1374,1374
12486,1036,1,0.03338,-944,944
9905,10726,1,0.03382,-932,932
12844,6395,1,-0.0242,-1306,1306
7647,6395,1,-0.0242,-1306,1306
6395,1036,1,0.02938,-1071,1071
6395,8751,1,0.05508,-571,571
6395,8751,2,0.05508,-571,571
13337,1365,1,0.02301,-1371,1371
13337,7644,1,0.02301,-1371,1371
13337,4417,1,0.01644,-1918,1918
13337,10351,1,0.03741,-842,842
9583,3033,1,0.07232,-418,418
9583,9800,1,0.05587,-540,540
9583,6396,1,0.11958,-259,259
9583,9564,1,0.04299,-720,720
9583,9564,2,0.04299,-720,720
9583,598,1,0.13126,-230,230
9583,10528,1,0.07051,-428,428
3573,11079,1,0.0508,-594,594
3573,972,1,0.15133,-200,200
3033,231,1,0.06599,-458,458
3033,6901,1,0.01616,-1914,1914
3033,6901,2,0.01616,-1914,1914
3033,1703,1,0.03526,-856,856
5684,8877,1,0.10504,-288,288
5684,5851,1,0.06888,-438,438
5684,10703,1,0.0307,-1007,1007
5684,9180,1,0.0307,-1007,1007
5684,2311,1,0.09727,-311,311
6396,231,1,0.02008,-1561,1561
6396,231,2,0.02069,-1495,1495
6396,231,3,0.02069,-1495,1495
4249,231,1,0.05243,-576,576
231,6901,1,0.03474,-890,890
231,6901,2,0.03474,-890,890
6901,1942,1,0.00162,-19083,19083
6901,1942,2,0.00162,-19083,19083
12215,10703,1,0.00404,-7652,7652
12215,9180,1,0.00404,-7652,7652
8877,598,1,0.01609,-1875,1875
1169,11079,1,0.06473,-466,466
1169,10528,1,0.0452,-668,668
11079,7710,1,0.07374,-425,425
8507,1703,1,0.03345,-902,902
8507,7710,1,0.07046,-439,439
5851,972,1,0.14681,-206,206
7710,11683,1,0.08112,-387,387
7710,11683,2,0.08112,-387,387
7710,10528,1,0.0659,-476,476
6028,2748,1,-0.0207,-1526,1526
2748,2162,1,0.01978,-1590,1590
2748,8641,1,0.02269,-1386,1386
11389,12569,1,0.08441,-372,372
3000,2644,1,0.09705,-314,314
3000,2311,1,0.09727,-311,311
13299,11006,1,0.07413,-407,407
13299,2644,1,0.08331,-366,366
7043,1622,1,0.10559,-286,286
7043,8728,1,0.04725,-660,660
7043,11359,1,0.06276,-500,500
7043,13587,1,0.02079,-1451,1451
6270,9629,1,0.07061,-444,444
6270,13050,1,0.0452,-668,668
1622,8411,1,0.02622,-1151,1151
1622,9629,1,0.07563,-415,415
1622,10441,1,0.04848,-638,638
5016,3784,1,0.08516,-364,364
5016,8728,1,0.11812,-264,264
4866,1221,1,0.01883,-1665,1665
4866,1221,2,0.01883,-1665,1665
4866,12569,1,0.1309,-231,231
4866,8728,1,0.06417,-489,489
1221,11006,1,0.06119,-513,513
11006,8728,1,0.04082,-764,764
11006,8728,2,0.04082,-764,764
3784,8411,1,0.15874,-190,190
12569,7650,1,0.07051,-428,428
12569,13587,1,0.13343,-227,227
2162,10351,1,-0.01731,-1825,1825
8728,3387,1,0.0691,-452,452
7650,10125,1,0.13741,-220,220
8375,13587,1,0.00362,-8330,8330
8181,8930,1,0.00847,-3700,3700
8181,3554,1,0.16344,-185,185
8930,5580,1,0.17067,-177,177
8930,10199,1,0.07845,-400,400
10125,5580,1,0.10938,-276,276
10125,13515,1,0.04606,-672,672
10125,11173,1,0.11011,-274,274
3554,8160,1,0.05966,-506,506
3554,9675,1,0.03672,-854,854
2927,81,1,0.07078,-437,437
2927,4474,1,0.04845,-623,623
2927,7119,1,0.05858,-515,515
2927,7457,1,0.04701,-642,642
81,11876,1,0.03405,-921,921
81,10716,1,0.0564,-549,549
5580,12967,1,0.10812,-279,279
5580,10199,1,0.15133,-200,200
8160,7119,1,0.05297,-570,570
8160,2207,1,0.10504,-295,295
11876,9675,1,0.01726,-1816,1816
11876,1698,1,0.00723,-4172,4172
4474,8539,1,0.02296,-1314,1314
9675,10199,1,0.14121,-222,222
13515,2207,1,0.06464,-479,479
9367,3888,1,0.05677,-532,532
9367,4335,1,0.03309,-912,912
8026,2129,1,0.01579,-1995,1995
2129,4820,1,0.00374,-8405,8405
2129,4820,2,0.00374,-8405,8405
2129,5088,1,0.03419,-923,923
9927,3888,1,0.04509,-686,686
9927,5820,1,0.02747,-1126,1126
7248,10369,1,0.07666,-394,394
7248,7578,1,0.15549,-194,194
3888,5820,1,0.02424,-1276,1276
3888,10369,1,0.17483,-173,173
9071,12157,1,0.10468,-289,289
9071,9300,1,0.07286,-414,414
11535,3624,1,0.08726,-355,355
11535,6444,1,0.13433,-225,225
8449,7697,1,0.04048,-775,775
8449,767,1,0.00542,-5564,5564
8449,13178,1,0.04268,-735,735
8449,3565,1,0.03122,-1004,1004
8449,168,1,0.10908,-284,284
8449,9854,1,0.13736,-226,226
11964,2910,1,0.12656,-239,239
11964,9300,1,0.04484,-673,673
12157,4996,1,0.12746,-237,237
4,3507,1,0.00162,-19083,19083
4,7182,1,0.00242,-12773,12773
2860,6382,1,0.06888,-438,438
2860,1461,1,0.01663,-1814,1814
2860,3507,1,0.00404,-7652,7652
2860,7182,1,0.00246,-12563,12563
2860,5894,1,0.04377,-716,716
3235,4500,1,0.07232,-418,418
3235,12564,1,0.05297,-570,570
4500,12356,1,0.07702,-392,392
12356,2910,1,0.0264,-1143,1143
11612,908,1,0.1591,-190,190
11612,11890,1,0.07612,-397,397
5558,3624,1,0.06798,-444,444
5558,11890,1,0.09022,-335,335
5558,3459,1,0.03616,-835,835
4996,3459,1,0.04104,-735,735
4996,7578,1,0.01157,-2607,2607
11960,908,1,0.09221,-328,328
11960,4335,1,0.10866,-278,278
908,4335,1,0.15965,-189,189
908,6444,1,0.05062,-596,596
4335,7697,1,0.02416,-1298,1298
4335,13178,1,0.0273,-1148,1148
4335,3565,1,0.02489,-1243,1243
7697,13178,1,0.00226,-13672,13672
7697,12262,1,0.00226,-13672,13672
9300,6382,1,0.02459,-1227,1227
9300,5894,1,0.04393,-714,714
12262,3565,1,0.01131,-2734,2734
5088,10067,1,0.04274,-738,738
125,2725,1,0.04105,-754,754
125,1200,1,0.08193,-378,378
125,1200,2,0.08193,-378,378
125,6426,1,0.06222,-497,497
3453,13182,1,0.06319,-490,490
3453,5574,1,0.15675,-198,198
3453,11614,1,0.02812,-1100,1100
3453,13416,1,0.0905,-342,342
13488,7865,1,0.06979,-433,433
13488,10572,1,0.07939,-395,395
13488,8294,1,0.15006,-201,201
13488,7348,1,0.00785,-3992,3992
7865,1200,1,0.06961,-434,434
2725,13182,1,0.06011,-515,515
7658,5574,1,0.04701,-642,642
8467,1307,1,0.07854,-394,394
8467,1307,2,0.08479,-356,356
8467,5574,1,0.06868,-451,451
8467,5574,2,0.07684,-393,393
2243,1307,1,0.06706,-461,461
2243,11754,1,0.02424,-1276,1276
1200,2629,1,0.04393,-714,714
1200,2629,2,0.04393,-714,714
1200,12105,1,0.0241,-1294,1294
13182,6426,1,0.03733,-829,829
13182,11614,1,0.08694,-356,356
5363,5574,1,0.075,-418,418
5363,3513,1,0.03452,-908,908
951,7159,1,0.07431,-406,406
951,9668,1,0.1569,-200,200
951,13442,1,0.06449,-486,486
1307,5574,1,0.14706,-211,211
1307,168,1,0.08646,-358,358
1307,9854,1,0.05656,-547,547
1307,11754,1,0.06464,-479,479
6426,5879,1,0.18767,-161,161
5574,3513,1,0.08473,-370,370
5574,11614,1,0.15187,-199,199
5574,13416,1,0.06949,-445,445
7159,13442,1,0.06103,-514,514
3513,11614,1,0.0863,-364,364
3513,11614,2,0.0863,-364,364
10067,3088,1,0.00416,-7570,7570
2629,10572,1,0.0251,-1249,1249
2629,6255,1,0.01569,-1998,1998
10572,7348,1,0.04707,-666,666
10572,6255,1,0.01569,-1998,1998
8462,10673,1,0.03034,-1038,1038
8462,8874,1,0.03358,-938,938
8462,3088,1,0.02909,-1083,1083
10153,3959,1,0.16543,-183,183
10153,13100,1,0.13556,-232,232
10153,3431,1,0.16349,-192,192
8294,10561,1,0.13994,-216,216
1143,5879,1,0.10071,-300,300
1143,8252,1,0.06166,-509,509
1143,12557,1,0.05804,-520,520
1143,1659,1,0.00072,-41957,41957
5879,7783,1,0.10143,-298,298
10561,9668,1,0.07955,-380,380
3959,8280,1,0.07431,-406,406
4799,3765,1,0.04701,-642,642
4799,7783,1,0.13833,-224,224
4799,4402,1,0.07738,-390,390
4799,292,1,0.24733,-122,122
10200,7680,1,0.01989,-1517,1517
3736,8252,1,0.02748,-1135,1135
3736,8252,2,0.02748,-1135,1135
3736,605,1,0.13962,-222,222
3736,13100,1,0.12395,-253,253
3736,6753,1,0.09414,-333,333
8252,931,1,0.04958,-633,633
3765,5043,1,0.1121,-270,270
605,4050,1,0.07595,-408,408
13100,9668,1,0.17357,-174,174
13100,6753,1,0.09257,-339,339
8280,9668,1,0.19959,-157,157
7680,292,1,0.02115,-1426,1426
7680,292,2,0.02115,-1426,1426
4402,12557,1,0.10776,-280,280
4402,240,1,0.10523,-287,287
5043,292,1,0.1215,-249,249
292,7791,1,0.08629,-359,359
10673,11184,1,0.02992,-1053,1053
10266,10726,1,0.02153,-1461,1461
474,10726,1,0.02949,-1068,1068
474,11407,1,0.02959,-1066,1066
474,10892,1,0.02959,-1066,1066
474,4116,1,0.01702,-1851,1851
474,7800,1,0.01064,-2960,2960
474,7448,1,0.01268,-2480,2480
474,4624,1,0.01347,-2338,2338
1036,10726,1,0.00231,-13607,13607
1036,8751,1,0.03421,-919,919
10726,13612,1,0.00241,-13043,13043
10726,13612,2,0.00241,-13043,13043
10726,13612,3,0.00241,-13043,13043
10726,13612,4,0.00241,-13043,13043
10726,4417,1,0.01233,-2558,2558
11407,1365,1,-0.03116,-1014,1014
10892,7644,1,-0.03116,-1014,1014
4116,8356,1,0.00033,-95327,95327
5743,8751,1,0.02317,-1360,1360
5743,6634,1,0.01031,-3055,3055
3198,8751,1,0.01813,-1735,1735
3198,8751,2,0.01789,-1758,1758
3198,4624,1,0.01257,-2506,2506
3198,3669,1,0.01594,-1976,1976
3198,3669,2,0.01594,-1976,1976
8751,1608,1,0.00139,-22611,22611
8751,1608,2,0.00139,-22611,22611
8751,1608,3,0.00139,-22611,22611
8751,8874,1,0.02527,-1247,1247
1500,7614,1,0.02712,-1112,1112
1500,25,1,0.05805,-540,540
1500,1922,1,0.07829,-386,386
7614,4293,1,0.07413,-407,407
7614,7569,1,0.05786,-522,522
7614,12759,1,0.07232,-418,418
9092,12686,1,0.08565,-364,364
9092,10350,1,0.06219,-485,485
9092,12061,1,0.07392,-422,422
8584,11262,1,0.02531,-1192,1192
8584,7090,1,0.04701,-642,642
25,4293,1,0.01266,-2383,2383
25,5801,1,0.1121,-270,270
25,4410,1,0.08136,-371,371
11972,1956,1,0.15061,-201,201
11972,1956,2,0.15061,-201,201
11972,7906,1,0.12566,-241,241
11972,7906,2,0.12566,-241,241
11972,8633,1,0.17309,-175,175
11972,8633,2,0.17309,-175,175
5801,1886,1,0.08002,-392,392
5801,12686,1,0.10179,-297,297
5801,9507,1,0.03426,-903,903
5801,9507,2,0.03426,-903,903
5801,6558,1,0.0113,-2774,2774
5801,6558,2,0.0113,-2774,2774
2233,8052,1,0.11119,-272,272
2233,9819,1,0.04195,-719,719
2233,11943,1,0.05424,-557,557
8429,1510,1,0.09872,-306,306
8429,10243,1,0.1139,-265,265
667,11594,1,0.14844,-204,204
667,9253,1,0.15892,-190,190
667,7791,1,0.16399,-184,184
1510,4930,1,0.13445,-230,230
1510,8633,1,0.04653,-651,651
1510,8633,2,0.04653,-651,651
1510,4768,1,0.00904,-3336,3336
1510,4768,2,0.00904,-3336,3336
10807,5403,1,0.12023,-251,251
6638,5403,1,0.03128,-965,965
6638,5403,2,0.04357,-693,693
6638,1886,1,0.01808,-1669,1669
6638,5648,1,0.07268,-415,415
10541,4768,1,0.10486,-288,288
10541,3003,1,0.1121,-270,270
5403,7050,1,0.02117,-1461,1461
5403,7050,2,0.02117,-1461,1461
5403,7906,1,0.05153,-586,586
5403,7906,2,0.05153,-586,586
5403,6816,1,0.0452,-668,668
7050,1886,1,0.03996,-755,755
7050,1886,2,0.03996,-755,755
1886,11911,1,0.0606,-511,511
10243,11594,1,0.09402,-321,321
10243,11594,2,0.09402,-321,321
10243,8233,1,0.15766,-192,192
7569,3713,1,0.13922,-217,217
11594,6164,1,0.12847,-241,241
11594,2299,1,0.12847,-241,241
3713,6074,1,0.09618,-326,326
3713,3357,1,0.09763,-309,309
9253,10810,1,0.11354,-266,266
9253,10248,1,0.01085,-2780,2780
9253,3357,1,0.09112,-331,331
9253,729,1,0.06626,-467,467
12098,10828,1,0.01551,-1994,1994
12098,7906,1,0.06561,-472,472
12098,11731,1,0.03718,-843,843
8052,13484,1,0.05962,-526,526
8052,13484,2,0.05962,-526,526
8052,4965,1,0.02025,-1490,1490
8052,402,1,0.09414,-333,333
429,10828,1,0.03703,-847,847
429,7906,1,0.04882,-618,618
429,11731,1,0.0091,-3444,3444
8233,10810,1,0.05749,-525,525
8233,1956,1,0.03887,-776,776
8233,12759,1,0.08082,-374,374
10828,3003,1,0.01989,-1517,1517
7906,6816,1,0.04701,-642,642
12366,8580,1,0.05641,-535,535
12366,8974,1,0.06123,-494,494
1922,5648,1,0.08588,-352,352
6164,7791,1,0.15006,-201,201
6164,2299,1,0.01293,-2391,2391
6074,8974,1,0.07877,-384,384
12686,9507,1,0.0648,-484,484
12686,1693,1,0.09221,-328,328
9187,3956,1,0.02071,-1514,1514
9187,10350,1,0.07142,-423,423
9187,8138,1,0.02055,-1525,1525
9187,1693,1,0.02712,-1112,1112
9819,12061,1,0.0699,-447,447
3956,5440,1,0.0452,-668,668
8580,13484,1,0.06276,-500,500
8580,11943,1,0.01808,-1669,1669
8580,7860,1,0.03616,-835,835
8138,1693,1,0.04707,-666,666
8138,12061,1,0.10983,-286,286
8138,7860,1,0.12294,-246,246
7800,11422,1,0.01496,-2106,2106
7448,8356,1,0.00964,-3267,3267
13473,8270,1,0.01081,-2914,2914
13473,11422,1,0.0118,-2669,2669
2227,8974,1,0.05491,-571,571
2227,8974,2,0.05491,-571,571
466,3003,1,0.00362,-8330,8330
3300,7860,1,0.00181,-16672,16672
10248,4364,1,0.01085,-2780,2780
3669,12408,1,0.01546,-2037,2037
4818,3431,1,0.10848,-279,279
4818,9950,1,0.09226,-340,340
4818,4050,1,0.14906,-211,211
4818,4050,2,0.14906,-211,211
11743,5237,1,0.24733,-122,122
11743,11282,1,0.07272,-426,426
2576,6537,1,0.0989,-305,305
2576,1006,1,0.0895,-337,337
2576,4748,1,0.00298,-10515,10515
2576,4748,2,0.00298,-10515,10515
3203,9950,1,0.18059,-174,174
3203,3574,1,0.02828,-1094,1094
3203,11432,1,0.06119,-513,513
8787,380,1,0.13687,-221,221
8787,3600,1,0.09841,-315,315
8787,7140,1,0.17953,-168,168
8787,1064,1,0.0943,-333,333
8787,1064,2,0.0943,-333,333
741,3443,1,0.0307,-1007,1007
741,3443,2,0.0307,-1007,1007
11013,1049,1,0.01898,-1651,1651
11013,1049,2,0.01898,-1651,1651
11013,1049,3,0.01961,-1598,1598
11013,9163,1,0.09524,-330,330
11013,5407,1,0.23215,-130,130
1049,1387,1,0.08479,-356,356
1049,3443,1,0.06009,-522,522
1049,1006,1,0.08331,-377,377
1049,5522,1,0.02291,-1368,1368
1049,5522,2,0.02291,-1368,1368
6627,10121,1,0.0508,-594,594
6627,9950,1,0.15693,-193,193
3357,380,1,0.07951,-389,389
3357,380,2,0.07951,-389,389
3357,6412,1,0.02405,-1254,1254
3357,729,1,0.02941,-1052,1052
3357,4364,1,0.0904,-334,334
3357,1056,1,0.0804,-377,377
5237,9950,1,0.17538,-172,172
5237,11684,1,0.06527,-463,463
3431,11684,1,0.16814,-180,180
1387,3443,1,0.04377,-716,716
1387,2944,1,0.02531,-1192,1192
9163,4965,1,0.07908,-397,397
380,7185,1,0.09414,-333,333
6412,2944,1,0.06364,-474,474
6412,10314,1,0.00542,-5564,5564
3600,3574,1,0.10983,-286,286
4965,5407,1,0.09241,-340,340
8738,3437,1,0.02101,-1472,1472
7140,9950,1,0.12891,-234,234
8346,7673,1,0.04707,-666,666
8346,7673,2,0.04707,-666,666
8346,3253,1,0.04848,-638,638
8346,3253,2,0.04848,-638,638
8346,7185,1,0.02354,-1332,1332
8346,1064,1,0.00157,-19959,19959
8346,1064,2,0.00157,-19959,19959
2175,7642,1,0.05424,-557,557
2175,1178,1,0.00041,-76679,76679
2175,918,1,0.06679,-456,456
2175,918,2,0.06617,-456,456
12315,5407,1,0.06183,-488,488
12315,7642,1,0.04864,-645,645
5407,402,1,0.0404,-766,766
10121,6537,1,0.03417,-883,883
10121,918,1,0.14508,-209,209
240,3437,1,0.08242,-376,376
240,3437,2,0.08242,-376,376
240,1056,1,0.04063,-749,749
5618,11282,1,0.13577,-232,232
5618,918,1,0.06617,-456,456
7642,4748,1,0.2024,-155,155
12408,11184,1,0.03408,-925,925
12408,8270,1,0.00665,-4736,4736
4748,11432,1,0.00314,-9980,9980
3190,4364,1,0.03616,-835,835
11184,5949,1,0.0266,-1184,1184
8270,8119,1,0.0133,-2368,2368
4804,2752,1,0.02411,-1307,1307
11928,11422,1,0.0002,-157937,157937
5949,8119,1,0.02494,-1263,1263
8119,8892,1,0.00432,-7290,7290
8408,13128,1,0.00682,-4610,4610
13128,1741,1,0.0024,-13107,13107
11255,1256,1,0.02043,-1477,1477
9601,12149,1,0.00019,-157801,157801
7348,13442,1,0.03138,-999,999
7348,13442,2,0.03138,-999,999
5440,4410,1,0.01266,-2383,2383
12438,11943,1,0.00036,-83913,83913
8859,10123,1,0.01379,-2739,2739
4222,7260,1,0.01239,-3053,3053
642,6538,1,0.01064,-3555,3555
11825,2422,1,2.80858,-12,12
11825,7731,1,8.84701,-4,4
11825,1599,1,2.52772,-13,13
11825,9830,1,2.52772,-13,13
11825,7962,1,3.53881,-9,9
11825,11903,1,3.53881,-9,9
11825,12507,1,8.84701,-4,4
11825,3894,1,2.52772,-13,13
11825,8359,1,1.41552,-23,23
11825,5658,1,8.74925,-4,4
11825,423,1,8.74925,-4,4
11825,2192,1,8.74925,-4,4
11825,4611,1,8.74925,-4,4
11825,2526,1,8.74925,-4,4
9103,4746,1,2.11983,-15,15
9103,10613,1,6.3595,-5,5
214,1048,1,5.36212,-6,6
214,5254,1,5.36212,-6,6
214,8246,1,5.36212,-6,6
214,3360,1,5.36212,-6,6
214,6347,1,5.36212,-6,6
214,11781,1,2.29805,-14,14
214,3348,1,0.94626,-34,34
214,13510,1,8.31475,-4,4
214,9797,1,8.31475,-4,4
214,5210,1,3.3259,-10,10
214,9728,1,5.54317,-6,6
214,635,1,5.54317,-6,6
214,12541,1,3.3259,-10,10
214,11393,1,8.31475,-4,4
214,9056,1,2.07869,-16,16
214,4009,1,8.31475,-4,4
214,12221,1,1.66295,-19,19
214,392,1,2.53082,-13,13
214,9421,1,2.95262,-11,11
214,10829,1,2.53082,-13,13
214,1088,1,8.85787,-4,4
214,8764,1,0.70863,-45,45
214,5333,1,2.53082,-13,13
214,9997,1,8.31475,-4,4
2042,10452,1,0.34076,-93,93
2042,5116,1,0.37435,-85,85
2042,12383,1,0.34335,-92,92
2042,7114,1,0.42788,-74,74
2042,10891,1,0.31331,-101,101
2042,8033,1,0.19668,-161,161
2042,2712,1,0.37196,-85,85
7827,5316,1,1.47467,-22,22
7119,332,1,4.18579,-8,8
7119,1421,1,4.18579,-8,8
7119,6717,1,4.18579,-8,8
4116,6272,1,2.04539,-16,16
4116,11672,1,4.09078,-8,8
10180,111,1,0.09324,-339,339
10180,111,2,0.091339,-346,346
11863,8494,1,0.142878,-221,221
3549,10458,1,0.10214,-309,309
3549,10458,2,0.099917,-316,316
3549,10458,3,0.105388,-300,300
12153,8241,1,0.059033,-643,643
12153,8241,2,0.056028,-678,678
10717,11653,1,0.058347,-651,651
11653,10859,1,0.07243,-437,437
11653,10859,2,0.07098,-445,445
11653,10859,3,0.06953,-455,455
414,12283,1,0.07969,-396,396
414,12283,2,0.07799,-405,405
2209,414,1,0.048618,-781,781
2209,414,2,0.055107,-689,689
2972,13068,1,0.07752,-408,408
2972,13068,2,0.07901,-400,400
8698,6348,1,0.091446,-346,346
8698,6348,2,0.084678,-373,373
8720,6779,1,0.07815,-405,405
8720,6779,2,0.07724,-409,409
8720,6779,3,0.07007,-451,451
